bldg_id,building_type,energy_code,hvac_category,vintage,weighted.sqft,orientation,building_shape,building_height,perimeter,wall_area,WWR,electricity_bill_mean..usd,natural_gas_bill..usd,propane_bill..usd
97521,Healthcare,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,71543.06474,"135, North Axis {deg}",2,3.048,67.13972841,204.6418922,0.028562504,35439,759,1255
97523,Food Service,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,25593.79273,"90, North Axis {deg}",2,3.048,23.60970648,71.96238535,0.03,17493,1977,
97524,Warehouse and Storage,ComStock 90.1-2004,Small Packaged Unit,1980 to 1989,242844.3655,"90, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.092980216,58793,1186,
97526,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,485688.7311,"90, North Axis {deg}",2,8.5344,363.2739639,3100.325317,0.536350321,93154,4923,
97527,Mercantile,ComStock 90.1-2004,Small Packaged Unit,1970 to 1979,56080.22674,"180, North Axis {deg}",2,6.096,116.6647636,711.188399,0.08797956,23666,,
97528,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,9713.774622,"315, North Axis {deg}",1,8.5344,18.288,156.0771072,0.326400991,2679,517,
97529,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,121422.1828,"90, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.015267371,26708,1225,
97531,Mercantile,ComStock 90.1-2007,Small Packaged Unit,Before 1946,70149.45594,"180, North Axis {deg}",2,5.1816,137.8359453,714.2107344,0.308319224,103960,11269,
97532,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,65445.43665,"135, North Axis {deg}",2,3.048,43.64890861,133.0418735,0.653124478,12065,108,
97533,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,32736.41277,"180, North Axis {deg}",2,5.1816,85.46749995,442.8583977,0.018870916,61335,4599,
97534,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,65445.43665,"45, North Axis {deg}",2,3.048,38.08444736,116.0813956,0.235247045,8703,197,
97535,Mercantile,ComStock 90.1-2004,Small Packaged Unit,Before 1946,70149.45594,"180, North Axis {deg}",2,5.1816,137.8359453,714.2107344,0.025693269,83172,4080,
97536,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,5611.956476,"270, North Axis {deg}",2,5.1816,40.06700053,207.6111699,0.025,14025,1507,
97537,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,140298.9119,"45, North Axis {deg}",2,5.1816,206.2921697,1068.923507,0.615044358,217453,2759,
97539,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,120171.9144,"135, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.013062325,49498,26,
97540,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1946 to 1959,56663.68529,"45, North Axis {deg}",2,8.5344,105.6886587,901.9892888,0.017576018,8628,1425,
97541,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,132420.0065,"180, North Axis {deg}",2,3.048,112.5249041,342.9759077,0.091216381,113527,21000,
97543,Office,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,65445.43665,"225, North Axis {deg}",3,3.048,100.1675013,305.310544,0.02,10294,95,
